num_item_id,word_code,word1,word2,WordBank1,WordBank2,category,class,classForm,classEH,classRS,classEHse,classVerbs,CDI_Metadata_compatible
470,mcs_vc14_see,see,see,see,see,action_words,Predicate,Predicate,Predicate,Verb,Verb,Verb,see
471,mcs_vc14_shake,shake,shake,shake,shake,action_words,Predicate,Predicate,Predicate,Verb,Verb,Verb,shake
472,mcs_vc14_share,share,share,share,share,action_words,Predicate,Predicate,Predicate,Verb,Verb,Verb,share
473,mcs_vc14_show,show,show,show,show,action_words,Predicate,Predicate,Predicate,Verb,Verb,Verb,show
474,mcs_vc14_sing,sing,sing,sing,sing,action_words,Predicate,Predicate,Predicate,Verb,Verb,Verb,sing
475,mcs_vc14_sit,sit,sit,sit,sit,action_words,Predicate,Predicate,Predicate,Verb,Verb,Verb,sit
476,mcs_vc14_skate,skate,skate,skate,skate,action_words,Predicate,Predicate,Predicate,Verb,Verb,Verb,skate
477,mcs_vc14_sleep,sleep,sleep,sleep,sleep,action_words,Predicate,Predicate,Predicate,Verb,Verb,Verb,sleep
478,mcs_vc14_slide,slide,slide,slide,slide_act,action_words,Predicate,Predicate,Predicate,Verb,Verb,Verb,slide (action)
479,mcs_vc14_smile,smile,smile,smile,smile,action_words,Predicate,Predicate,Predicate,Verb,Verb,Verb,smile
480,mcs_vc14_splash,splash,splash,splash,splash,action_words,Predicate,Predicate,Predicate,Verb,Verb,Verb,splash
481,mcs_vc14_stand,stand,stand,stand,stand,action_words,Predicate,Predicate,Predicate,Verb,Verb,Verb,stand
482,mcs_vc14_stay,stay,stay,stay,stay,action_words,Predicate,Predicate,Predicate,Verb,Verb,Verb,stay
483,mcs_vc14_stop,stop,stop,stop,stop,action_words,Predicate,Predicate,Predicate,Verb,Verb,Verb,stop
484,mcs_vc14_sweep,sweep,sweep,sweep,sweep,action_words,Predicate,Predicate,Predicate,Verb,Verb,Verb,sweep
485,mcs_vc14_swim,swim,swim,swim,swim,action_words,Predicate,Predicate,Predicate,Verb,Verb,Verb,swim
486,mcs_vc14_swing,swing,swing,swing,swing_act,action_words,Predicate,Predicate,Predicate,Verb,Verb,Verb,swing (action)
487,mcs_vc14_take,take,take,take,take,action_words,Predicate,Predicate,Predicate,Verb,Verb,Verb,take
488,mcs_vc14_talk,talk,talk,talk,talk,action_words,Predicate,Predicate,Predicate,Verb,Verb,Verb,talk
489,mcs_vc14_taste,taste,taste,taste,taste,action_words,Predicate,Predicate,Predicate,Verb,Verb,Verb,taste
490,mcs_vc14_tear,tear,tear,tear,tear,action_words,Predicate,Predicate,Predicate,Verb,Verb,Verb,tear
491,mcs_vc14_think,think,think,think,think,action_words,Predicate,Predicate,Predicate,Verb,Verb,Verb,think
492,mcs_vc14_throw,throw,throw,throw,throw,action_words,Predicate,Predicate,Predicate,Verb,Verb,Verb,throw
493,mcs_vc14_tickle,tickle,tickle,tickle,tickle,action_words,Predicate,Predicate,Predicate,Verb,Verb,Verb,tickle
494,mcs_vc14_touch,touch,touch,touch,touch,action_words,Predicate,Predicate,Predicate,Verb,Verb,Verb,touch
495,mcs_vc14_wait,wait,wait,wait,wait,action_words,Predicate,Predicate,Predicate,Verb,Verb,Verb,wait
496,mcs_vc14_wake,wake,wake,wake,wake,action_words,Predicate,Predicate,Predicate,Verb,Verb,Verb,wake
497,mcs_vc14_walk,walk,walk,walk,walk,action_words,Predicate,Predicate,Predicate,Verb,Verb,Verb,walk
498,mcs_vc14_wash,wash,wash,wash,wash,action_words,Predicate,Predicate,Predicate,Verb,Verb,Verb,wash
499,mcs_vc14_watch,watch,watch,watch,watch_act,action_words,Predicate,Predicate,Predicate,Verb,Verb,Verb,watch (action)
500,mcs_vc14_wipe,wipe,wipe,wipe,wipe,action_words,Predicate,Predicate,Predicate,Verb,Verb,Verb,wipe
501,mcs_vc14_wish,wish,wish,wish,wish,action_words,Predicate,Predicate,Predicate,Verb,Verb,Verb,wish
502,mcs_vc14_work,work,work,work,work_act,action_words,Predicate,Predicate,Predicate,Verb,Verb,Verb,work (action)
503,mcs_vc14_write,write,write,write,write,action_words,Predicate,Predicate,Predicate,Verb,Verb,Verb,write
504,mcs_vc15_allgone,allgone,allgone,allgone,allgone,descriptive_words,Predicate,Predicate,Predicate,Adjective,Adjective,Predicate,all gone
505,mcs_vc15_asleep,asleep,asleep,asleep,asleep,descriptive_words,Predicate,Predicate,Predicate,Adjective,Adjective,Predicate,asleep
506,mcs_vc15_awake,awake,awake,awake,awake,descriptive_words,Predicate,Predicate,Predicate,Adjective,Adjective,Predicate,awake
507,mcs_vc15_bad,bad,bad,bad,bad,descriptive_words,Predicate,Predicate,Predicate,Adjective,Adjective,Predicate,bad
508,mcs_vc15_better,better,better,better,better,descriptive_words,Predicate,Predicate,Predicate,Adjective,Adjective,Predicate,better
509,mcs_vc15_big,big,big,big,big,descriptive_words,Predicate,Predicate,Predicate,Adjective,Adjective,Predicate,big
510,mcs_vc15_black,black,black,black,black,descriptive_words,Predicate,Predicate,Predicate,Adjective,Adjective,Predicate,black
511,mcs_vc15_blue,blue,blue,blue,blue,descriptive_words,Predicate,Predicate,Predicate,Adjective,Adjective,Predicate,blue
512,mcs_vc15_broken,broken,broken,broken,broken,descriptive_words,Predicate,Predicate,Predicate,Adjective,Adjective,Predicate,broken
513,mcs_vc15_brown,brown,brown,brown,brown,descriptive_words,Predicate,Predicate,Predicate,Adjective,Adjective,Predicate,brown
514,mcs_vc15_careful,careful,careful,careful,careful,descriptive_words,Predicate,Predicate,Predicate,Adjective,Adjective,Predicate,careful
515,mcs_vc15_clean,clean,clean,clean,clean_des,descriptive_words,Predicate,Predicate,Predicate,Adjective,Adjective,Predicate,clean (description)
516,mcs_vc15_cold,cold,cold,cold,cold,descriptive_words,Predicate,Predicate,Predicate,Adjective,Adjective,Predicate,cold
517,mcs_vc15_cute,cute,cute,cute,cute,descriptive_words,Predicate,Predicate,Predicate,Adjective,Adjective,Predicate,cute
518,mcs_vc15_dark,dark,dark,dark,dark,descriptive_words,Predicate,Predicate,Predicate,Adjective,Adjective,Predicate,dark
519,mcs_vc15_dirty,dirty,dirty,dirty,dirty,descriptive_words,Predicate,Predicate,Predicate,Adjective,Adjective,Predicate,dirty
520,mcs_vc15_dry,dry,dry,dry,dry_des,descriptive_words,Predicate,Predicate,Predicate,Adjective,Adjective,Predicate,dry (description)
521,mcs_vc15_empty,empty,empty,empty,empty,descriptive_words,Predicate,Predicate,Predicate,Adjective,Adjective,Predicate,empty
522,mcs_vc15_fast,fast,fast,fast,fast,descriptive_words,Predicate,Predicate,Predicate,Adjective,Adjective,Predicate,fast
523,mcs_vc15_fine,fine,fine,fine,fine,descriptive_words,Predicate,Predicate,Predicate,Adjective,Adjective,Predicate,fine
524,mcs_vc15_first,first,first,first,first,descriptive_words,Predicate,Predicate,Predicate,Adjective,Adjective,Predicate,first
525,mcs_vc15_full,full,full,full,full,descriptive_words,Predicate,Predicate,Predicate,Adjective,Adjective,Predicate,full
526,mcs_vc15_gentle,gentle,gentle,gentle,gentle,descriptive_words,Predicate,Predicate,Predicate,Adjective,Adjective,Predicate,gentle
527,mcs_vc15_good,good,good,good,good,descriptive_words,Predicate,Predicate,Predicate,Adjective,Adjective,Predicate,good
528,mcs_vc15_green,green,green,green,green,descriptive_words,Predicate,Predicate,Predicate,Adjective,Adjective,Predicate,green
529,mcs_vc15_happy,happy,happy,happy,happy,descriptive_words,Predicate,Predicate,Predicate,Adjective,Adjective,Predicate,happy
530,mcs_vc15_hard,hard,hard,hard,hard,descriptive_words,Predicate,Predicate,Predicate,Adjective,Adjective,Predicate,hard
531,mcs_vc15_heavy,heavy,heavy,heavy,heavy,descriptive_words,Predicate,Predicate,Predicate,Adjective,Adjective,Predicate,heavy
532,mcs_vc15_high,high,high,high,high,descriptive_words,Predicate,Predicate,Predicate,Adjective,Adjective,Predicate,high
533,mcs_vc15_hot,hot,hot,hot,hot,descriptive_words,Predicate,Predicate,Predicate,Adjective,Adjective,Predicate,hot
534,mcs_vc15_hungry,hungry,hungry,hungry,hungry,descriptive_words,Predicate,Predicate,Predicate,Adjective,Adjective,Predicate,hungry
535,mcs_vc15_hurt,hurt,hurt,hurt,hurt,descriptive_words,Predicate,Predicate,Predicate,Adjective,Adjective,Predicate,hurt
536,mcs_vc15_last,last,last,last,last,descriptive_words,Predicate,Predicate,Predicate,Adjective,Adjective,Predicate,last
537,mcs_vc15_little,little,little,little,little_des,descriptive_words,Predicate,Predicate,Predicate,Adjective,Adjective,Predicate,little (description)
538,mcs_vc15_long,long,long,long,long,descriptive_words,Predicate,Predicate,Predicate,Adjective,Adjective,Predicate,long
539,mcs_vc15_loud,loud,loud,loud,loud,descriptive_words,Predicate,Predicate,Predicate,Adjective,Adjective,Predicate,loud
540,mcs_vc15_mad,mad,mad,mad,mad,descriptive_words,Predicate,Predicate,Predicate,Adjective,Adjective,Predicate,mad
541,mcs_vc15_naughty,naughty,naughty,naughty,naughty,descriptive_words,Predicate,Predicate,Predicate,Adjective,Adjective,Predicate,naughty
542,mcs_vc15_new,new,new,new,new,descriptive_words,Predicate,Predicate,Predicate,Adjective,Adjective,Predicate,new
543,mcs_vc15_nice,nice,nice,nice,nice,descriptive_words,Predicate,Predicate,Predicate,Adjective,Adjective,Predicate,nice
544,mcs_vc15_noisy,noisy,noisy,noisy,noisy,descriptive_words,Predicate,Predicate,Predicate,Adjective,Adjective,Predicate,noisy
545,mcs_vc15_old,old,old,old,old,descriptive_words,Predicate,Predicate,Predicate,Adjective,Adjective,Predicate,old
546,mcs_vc15_orange,orange,orange,orange,orange_des,descriptive_words,Predicate,Predicate,Predicate,Adjective,Adjective,Predicate,orange (description)
547,mcs_vc15_poor,poor,poor,poor,poor,descriptive_words,Predicate,Predicate,Predicate,Adjective,Adjective,Predicate,poor
548,mcs_vc15_pretty,pretty,pretty,pretty,pretty,descriptive_words,Predicate,Predicate,Predicate,Adjective,Adjective,Predicate,pretty
549,mcs_vc15_quiet,quiet,quiet,quiet,quiet,descriptive_words,Predicate,Predicate,Predicate,Adjective,Adjective,Predicate,quiet
550,mcs_vc15_red,red,red,red,red,descriptive_words,Predicate,Predicate,Predicate,Adjective,Adjective,Predicate,red
551,mcs_vc15_sad,sad,sad,sad,sad,descriptive_words,Predicate,Predicate,Predicate,Adjective,Adjective,Predicate,sad
552,mcs_vc15_scared,scared,scared,scared,scared,descriptive_words,Predicate,Predicate,Predicate,Adjective,Adjective,Predicate,scared
553,mcs_vc15_sick,sick,sick,sick,sick,descriptive_words,Predicate,Predicate,Predicate,Adjective,Adjective,Predicate,sick
554,mcs_vc15_sleepy,sleepy,sleepy,sleepy,sleepy,descriptive_words,Predicate,Predicate,Predicate,Adjective,Adjective,Predicate,sleepy
555,mcs_vc15_slow,slow,slow,slow,slow,descriptive_words,Predicate,Predicate,Predicate,Adjective,Adjective,Predicate,slow
556,mcs_vc15_soft,soft,soft,soft,soft,descriptive_words,Predicate,Predicate,Predicate,Adjective,Adjective,Predicate,soft
557,mcs_vc15_sticky,sticky,sticky,sticky,sticky,descriptive_words,Predicate,Predicate,Predicate,Adjective,Adjective,Predicate,sticky
558,mcs_vc15_stuck,stuck,stuck,stuck,stuck,descriptive_words,Predicate,Predicate,Predicate,Adjective,Adjective,Predicate,stuck
559,mcs_vc15_thirsty,thirsty,thirsty,thirsty,thirsty,descriptive_words,Predicate,Predicate,Predicate,Adjective,Adjective,Predicate,thirsty
560,mcs_vc15_tiny,tiny,tiny,tiny,tiny,descriptive_words,Predicate,Predicate,Predicate,Adjective,Adjective,Predicate,tiny
561,mcs_vc15_tired,tired,tired,tired,tired,descriptive_words,Predicate,Predicate,Predicate,Adjective,Adjective,Predicate,tired
562,mcs_vc15_wet,wet,wet,wet,wet,descriptive_words,Predicate,Predicate,Predicate,Adjective,Adjective,Predicate,wet
563,mcs_vc15_white,white,white,white,white,descriptive_words,Predicate,Predicate,Predicate,Adjective,Adjective,Predicate,white
564,mcs_vc15_windy,windy,windy,windy,windy,descriptive_words,Predicate,Predicate,Predicate,Adjective,Adjective,Predicate,windy
565,mcs_vc15_yellow,yellow,yellow,yellow,yellow,descriptive_words,Predicate,Predicate,Predicate,Adjective,Adjective,Predicate,yellow
566,mcs_vc15_yucky,yucky,yucky,yucky,yucky,descriptive_words,Predicate,Predicate,Predicate,Adjective,Adjective,Predicate,yucky
567,mcs_vc16_after,after,after,after,after,time_words,NA,NA,NA,NA,NA,NA,after
568,mcs_vc16_before,before,before,before,before,time_words,NA,NA,NA,NA,NA,NA,before
569,mcs_vc16_day,day,day,day,day,time_words,NA,NA,NA,NA,NA,NA,day
570,mcs_vc16_later,later,later,later,later,time_words,NA,NA,NA,NA,NA,NA,later
571,mcs_vc16_morning,morning,morning,morning,morning,time_words,NA,NA,NA,NA,NA,NA,morning
572,mcs_vc16_night,night,night,night,night,time_words,NA,NA,NA,NA,NA,NA,night
573,mcs_vc16_now,now,now,now,now,time_words,NA,NA,NA,NA,NA,NA,now
574,mcs_vc16_time,time,time,time,time,time_words,NA,NA,NA,NA,NA,NA,time
575,mcs_vc16_today,today,today,today,today,time_words,NA,NA,NA,NA,NA,NA,today
576,mcs_vc16_tomorrow,tomorrow,tomorrow,tomorrow,tomorrow,time_words,NA,NA,NA,NA,NA,NA,tomorrow
577,mcs_vc16_tonight,tonight,tonight,tonight,tonight,time_words,NA,NA,NA,NA,NA,NA,tonight
578,mcs_vc16_yesterday,yesterday,yesterday,yesterday,yesterday,time_words,NA,NA,NA,NA,NA,NA,yesterday
579,mcs_vc17_he,he,he,he,he,pronouns,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,he
580,mcs_vc17_her,her,her,her,her,pronouns,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,her
581,mcs_vc17_hers,hers,hers,hers,hers,pronouns,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,hers
582,mcs_vc17_him,him,him,him,him,pronouns,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,him
583,mcs_vc17_his,his,his,his,his,pronouns,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,his
584,mcs_vc17_i,I,I,I,I,pronouns,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,I
585,mcs_vc17_it,it,it,it,it,pronouns,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,it
586,mcs_vc17_me,me,me,me,me,pronouns,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,me
587,mcs_vc17_mine,mine,mine,mine,mine,pronouns,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,mine
588,mcs_vc17_my,my,my,my,my,pronouns,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,my
589,mcs_vc17_myself,myself,myself,myself,myself,pronouns,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,myself
590,mcs_vc17_our,our,our,our,our,pronouns,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,our
591,mcs_vc17_she,she,she,she,she,pronouns,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,she
592,mcs_vc17_that,that,that,that,that,pronouns,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,that
593,mcs_vc17_their,their,their,their,their,pronouns,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,their
594,mcs_vc17_them,them,them,them,them,pronouns,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,them
595,mcs_vc17_these,these,these,these,these,pronouns,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,these
596,mcs_vc17_they,they,they,they,they,pronouns,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,they
597,mcs_vc17_this,this,this,this,this,pronouns,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,this
598,mcs_vc17_those,those,those,those,those,pronouns,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,those
599,mcs_vc17_us,us,us,us,us,pronouns,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,us
600,mcs_vc17_we,we,we,we,we,pronouns,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,we
601,mcs_vc17_you,you,you,you,you,pronouns,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,you
602,mcs_vc17_your,your,your,your,your,pronouns,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,your
603,mcs_vc17_yourself,yourself,yourself,yourself,yourself,pronouns,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,yourself
604,mcs_vc18_how,how,how,how,how,question_words,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,how
605,mcs_vc18_what,what,what,what,what,question_words,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,what
606,mcs_vc18_when,when,when,when,when,question_words,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,when
607,mcs_vc18_where,where,where,where,where,question_words,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,where
608,mcs_vc18_which,which,which,which,which,question_words,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,which
609,mcs_vc18_who,who,who,who,who,question_words,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,who
610,mcs_vc18_why,why,why,why,why,question_words,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,why
611,mcs_vc19_about,about,about,about,about,prepositions_and_locations,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,about
612,mcs_vc19_above,above,above,above,above,prepositions_and_locations,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,above
613,mcs_vc19_around,around,around,around,around,prepositions_and_locations,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,around
614,mcs_vc19_at,at,at,at,at,prepositions_and_locations,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,at
615,mcs_vc19_away,away,away,away,away,prepositions_and_locations,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,away
616,mcs_vc19_back,back,back,back,back,prepositions_and_locations,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,back
617,mcs_vc19_behind,behind,behind,behind,behind,prepositions_and_locations,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,behind
618,mcs_vc19_beside,beside,beside,beside,beside,prepositions_and_locations,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,beside
619,mcs_vc19_by,by,by,by,by,prepositions_and_locations,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,by
620,mcs_vc19_down,down,down,down,down,prepositions_and_locations,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,down
621,mcs_vc19_for,for,for,for,for,prepositions_and_locations,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,for
622,mcs_vc19_here,here,here,here,here,prepositions_and_locations,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,here
623,mcs_vc19_inside_in,inside/in,inside/in,inside/in,inside/in,prepositions_and_locations,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,inside/in
624,mcs_vc19_into,into,into,into,into,prepositions_and_locations,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,into
625,mcs_vc19_nextto,nextto,nextto,nextto,nextto,prepositions_and_locations,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,next to
626,mcs_vc19_of,of,of,of,of,prepositions_and_locations,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,of
627,mcs_vc19_off,off,off,off,off,prepositions_and_locations,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,off
628,mcs_vc19_on,on,on,on,on,prepositions_and_locations,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,on
629,mcs_vc19_ontopof,ontopof,ontopof,ontopof,ontopof,prepositions_and_locations,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,on top of
630,mcs_vc19_out,out,out,out,out,prepositions_and_locations,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,out
631,mcs_vc19_over,over,over,over,over,prepositions_and_locations,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,over
632,mcs_vc19_there,there,there,there,there,prepositions_and_locations,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,there
633,mcs_vc19_to,to,to,to,to,prepositions_and_locations,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,to
634,mcs_vc19_under,under,under,under,under,prepositions_and_locations,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,under
635,mcs_vc19_up,up,up,up,up,prepositions_and_locations,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,up
636,mcs_vc19_with,with,with,with,with,prepositions_and_locations,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,with
637,mcs_vc20_a,a,a,a,a,quantifiers_and_articles,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,a
638,mcs_vc20_all,all,all,all,all,quantifiers_and_articles,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,all
639,mcs_vc20_alot,alot,alot,alot,alot,quantifiers_and_articles,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,a lot
640,mcs_vc20_an,an,an,an,an,quantifiers_and_articles,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,an
641,mcs_vc20_another,another,another,another,another,quantifiers_and_articles,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,another
642,mcs_vc20_any,any,any,any,any,quantifiers_and_articles,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,any
643,mcs_vc20_each,each,each,each,each,quantifiers_and_articles,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,each
644,mcs_vc20_every,every,every,every,every,quantifiers_and_articles,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,every
645,mcs_vc20_more,more,more,more,more,quantifiers_and_articles,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,more
646,mcs_vc20_much,much,much,much,much,quantifiers_and_articles,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,much
647,mcs_vc20_not,not,not,not,not,quantifiers_and_articles,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,not
648,mcs_vc20_none,none,none,none,none,quantifiers_and_articles,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,none
649,mcs_vc20_other,other,other,other,other,quantifiers_and_articles,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,other
650,mcs_vc20_same,same,same,same,same,quantifiers_and_articles,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,same
651,mcs_vc20_some,some,some,some,some,quantifiers_and_articles,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,some
652,mcs_vc20_the,the,the,the,the,quantifiers_and_articles,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,the
653,mcs_vc20_too,too,too,too,too,quantifiers_and_articles,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,ClossedClass,too
654,mcs_vc21_am,am,am,am,am,helping_verbs,NA,NA,Predicate,NA,NA,NA,am
655,mcs_vc21_are,are,are,are,are,helping_verbs,NA,NA,Predicate,NA,NA,NA,are
656,mcs_vc21_be,be,be,be,be,helping_verbs,NA,NA,Predicate,NA,NA,NA,be
657,mcs_vc21_can,can,can,can (verb),can_v,helping_verbs,NA,NA,Predicate,NA,NA,NA,can (auxiliary)
658,mcs_vc21_could,could,could,could,could,helping_verbs,NA,NA,Predicate,NA,NA,NA,could
659,mcs_vc21_did,did,did,did,did,helping_verbs,NA,NA,Predicate,NA,NA,NA,did/did ya
660,mcs_vc21_do,do,do,do,do,helping_verbs,NA,NA,Predicate,NA,NA,NA,do
661,mcs_vc21_does,does,does,does,does,helping_verbs,NA,NA,Predicate,NA,NA,NA,does
662,mcs_vc21_dont,dont,dont,dont,dont,helping_verbs,NA,NA,Predicate,NA,NA,NA,don't
663,mcs_vc21_gonna,gonna,gonna,gonna,gonna,helping_verbs,NA,NA,Predicate,NA,NA,NA,gonna/going to
664,mcs_vc21_gotta,gotta,gotta,gotta,gotta,helping_verbs,NA,NA,Predicate,NA,NA,NA,gotta/got to
665,mcs_vc21_hafta,hafta,hafta,hafta,hafta,helping_verbs,NA,NA,Predicate,NA,NA,NA,hafta/have to
666,mcs_vc21_is,is,is,is,is,helping_verbs,NA,NA,Predicate,NA,NA,NA,is
667,mcs_vc21_lemme,lemme,lemme,lemme,lemme,helping_verbs,NA,NA,Predicate,NA,NA,NA,lemme/let me
668,mcs_vc21_need,need,need,need,need,helping_verbs,NA,NA,Predicate,NA,NA,NA,need/need to
669,mcs_vc21_try,try,try,try,try,helping_verbs,NA,NA,Predicate,NA,NA,NA,try/try to
670,mcs_vc21_wanna,wanna,wanna,wanna,wanna,helping_verbs,NA,NA,Predicate,NA,NA,NA,wanna/want to
671,mcs_vc21_was,was,was,was,was,helping_verbs,NA,NA,Predicate,NA,NA,NA,was
672,mcs_vc21_were,were,were,were,were,helping_verbs,NA,NA,Predicate,NA,NA,NA,were
673,mcs_vc21_will,will,will,will,will,helping_verbs,NA,NA,Predicate,NA,NA,NA,will
674,mcs_vc21_would,would,would,would,would,helping_verbs,NA,NA,Predicate,NA,NA,NA,would
675,mcs_vc22_and,and,and,and,and,connecting_words,NA,NA,ClossedClass,NA,NA,NA,and
676,mcs_vc22_because,because,because,because,because,connecting_words,NA,NA,ClossedClass,NA,NA,NA,because
677,mcs_vc22_but,but,but,but,but,connecting_words,NA,NA,ClossedClass,NA,NA,NA,but
678,mcs_vc22_if,if,if,if,if,connecting_words,NA,NA,ClossedClass,NA,NA,NA,if
679,mcs_vc22_so,so,so,so,so,connecting_words,NA,NA,ClossedClass,NA,NA,NA,so
680,mcs_vc22_then,then,then,then,then,connecting_words,NA,NA,ClossedClass,NA,NA,NA,then
